Unnamed: 0,DataDate,OptionType,Strike,FullRevalPnL,TheoreticalPnL,UnexplainedPnL,DeltaPnL,GammaPnL,VegaPnL,IV,B,D,OptionPrice,Underlying,LogReturn,VolLogReturn,Delta,Gamma,Vega
14,2023-04-07,asian,3300.0,-4.12890434133476,-3.926792316411035,-0.2021120249237245,-3.933878618572984,0.0021692737749273,0.0049170283870213,0.1766959395186136,0.9547055651832562,0.9857750815090024,815.0832539433376,4105.02,-0.0009958207108417,0.0992802751020583,0.961373273108752,2.514997002961856e-05,0.3095494593248749
15,2023-04-06,asian,3300.0,-0.0678932041918187,0.0002540821331225,-0.0681472863249413,0.0,0.0,0.0002540821331225,0.1771316877380247,0.954609869783798,0.9857368959701344,815.0153607391458,4105.02,0.0,0.0024630549235715,0.961156574914662,2.762284896845385e-05,0.5838125963045211
16,2023-04-05,asian,3300.0,-14.081218734234085,-14.063275960158798,-0.0179427740752871,-14.095107436237807,0.0280624728942786,0.0037690031847309,0.1836123114032476,0.9548287287161948,0.985282153260735,800.9341420049117,4090.3799,-0.0035727641729768,0.0359330770474662,0.9610561504734156,2.680830428192225e-05,0.5921555923360815
17,2023-04-04,asian,3300.0,9.724351807949231,9.8114033622114,-0.0870515542621657,9.805115387622635,0.0138595379584553,-0.0075715633696913,0.1737416607150788,0.9544514835154784,0.9861914088819582,810.6584938128609,4100.6001,0.0024954780267516,-0.055257044102886,0.9605839216180988,3.119839139381932e-05,0.7462702253523935
18,2023-04-03,asian,3300.0,23.08572229887829,22.975815353894923,0.109906944983372,22.905609544327145,0.0755416568251282,-0.0053358472573495,0.1644672067538733,0.953227020748821,0.9858843729098916,833.7442161117392,4124.5098,0.0058138475079236,-0.0548582881165408,0.9607951430028748,3.1518140438549243e-05,0.5598312916257859
0,2023-05-30,asian,3300.0,24.74943661377415,24.743048742399196,0.0063878713749581,24.667520659761585,0.0759560019884129,-0.0004279193508053,0.1174520689895734,0.9498465759859146,0.9876979944375596,915.010878079427,4205.52,0.0061273483085541,-0.0568926933851897,0.9631508295682456,1.1670518925680072e-06,0.0604973814619104
1,2023-05-29,asian,3300.0,-0.0266967171256737,-0.068156093732572,0.0414593766068982,-0.0672302805794096,5.579229830780674e-07,-0.0009263710761455,0.1037529433931796,0.9493649808881603,0.98873114736181,914.9841813623012,4205.4502,-1.659737184701811e-05,-0.1240177981046717,0.963176542397256,6.427924707898138e-17,0.0635975373230723
2,2023-05-26,asian,3300.0,0.0412756672586738,0.0011655540977207,0.040110113160953,0.0,0.0,0.0011655540977207,0.1220991297380917,0.949774779980973,0.9874089379924502,915.02545702956,4205.4502,0.0,0.1628207248759738,0.9631861806056756,1.285627616950555e-16,0.0689957477139619
3,2023-05-25,asian,3300.0,-52.23195577008278,-52.17372647006509,-0.0582293000176932,-52.515396589258216,0.3407775140044124,0.0008926051887171,0.1374434899296404,0.9494773410006874,0.9866317885299142,862.7935012594772,4151.2798,-0.0129646784705612,0.1183795966612516,0.9631909746678324,2.387730726159984e-07,0.0617546952129441
4,2023-05-24,asian,3300.0,-34.724989837835096,-34.70815646952614,-0.0168333683089585,-34.861997822409975,0.1529155914141912,0.0009257614696418,0.1452841881474544,0.9505422540144828,0.9873898598255302,828.0685114216421,4115.2402,-0.0087194680078131,0.0554788922445857,0.9631197232568236,1.414349597712497e-06,0.1214079557053206
5,2023-05-23,asian,3300.0,29.25777157810205,29.21957822071644,0.0381933573856159,29.11062877465877,0.1088607698990263,8.867615863407104e-05,0.1457655703230967,0.9513557666377818,0.987076989063414,857.3262829997442,4145.5801,0.0073455263081063,0.0033079059547881,0.9630159455605272,4.255618345848975e-06,0.1845165674556096
6,2023-05-22,asian,3300.0,45.29069571153832,45.313884754106176,-0.0231890425678571,45.059281735892384,0.2564665496920031,-0.0018635314782074,0.1353978456283014,0.9514129863430012,0.9875608725556496,902.6169787112824,4192.6299,0.0112854675910356,-0.0737821993128233,0.963117769769841,2.018456903270498e-06,0.1732727149764966
7,2023-05-19,asian,3300.0,-0.7348611759989581,-0.6253432041190623,-0.1095179718798957,-0.6260127812729285,4.863939693940892e-05,0.0006209377569267,0.1443274733119817,0.9520270384401376,0.9868194843802284,901.8821175352836,4191.98,-0.0001550221200635,0.0638673887134227,0.9631701198114728,5.514814545673405e-07,0.0718054080303845
8,2023-05-18,asian,3300.0,5.748236634199884,5.845254650747197,-0.0970180165473131,5.841834503694871,0.0042407077634784,-0.0008205607111525,0.1380339396245715,0.9516942512333336,0.986771884255892,907.6303541694834,4198.0498,0.0014469081048911,-0.0445852436727468,0.9631392865717008,7.833233359681637e-07,0.1275177278410205
9,2023-05-17,asian,3300.0,-37.838083808253145,-37.82898564031806,-0.0090981679350861,-38.00931463022064,0.1790652648964641,0.0012637250061199,0.1552426845433472,0.9526064300658732,0.9861524758079502,869.7922703612303,4158.77,-0.0094007266435377,0.117490004982065,0.9631213897639334,5.235132486804524e-07,0.0779230196162771
10,2023-05-16,asian,3300.0,-47.131316829563616,-47.05988458401912,-0.0714322455445,-47.34337903951208,0.281938544156625,0.0015559113363391,0.16354494442477,0.9530103101156024,0.9865629360661758,822.6609535316667,4109.8999,-0.0118206844959403,0.0520982428006159,0.9630564036684482,1.7569482580324731e-06,0.1923758826542969
11,2023-05-15,asian,3300.0,25.431691817362665,25.40023286597471,0.0314589513879504,25.31914160630493,0.0827579426327016,-0.0016666829629208,0.158650064383586,0.9534508206776862,0.9867119241378016,848.0926453490293,4136.2798,0.0063981118408584,-0.0303869181596071,0.9628661206520972,5.092403029033956e-06,0.3353738652873304
12,2023-05-12,asian,3300.0,-11.843233142529698,-11.744411722349284,-0.098821420180414,-11.765101669003185,0.0176144972585209,0.0030754493953783,0.171543471809899,0.9537419818052296,0.9854780958003714,836.2494122064996,4124.0801,-0.0029537959647754,0.0781357905758304,0.9629534258795686,3.1973979518183824e-06,0.2480951772173625
13,2023-05-11,asian,3300.0,6.244482074304983,6.296586037301648,-0.0521039629966644,6.292177124702513,0.0050853069625579,-0.0006763943634231,0.1699011434133605,0.9540029910354412,0.9857207884274288,842.4938942808046,4130.6201,0.0015845521242283,-0.0096199558515233,0.9628692507847628,4.691174170252868e-06,0.409876204112727
14,2023-05-10,asian,3300.0,6.752478261251213,6.756822220898751,-0.0043439596475378,6.753495532152475,0.0058862638902098,-0.0025595751439341,0.1630697183655017,0.9539653196889708,0.9867668088435214,849.2463725420558,4137.6401,0.0016980601763821,-0.0410389291805852,0.9628536609619756,6.193209751807467e-06,0.36709254272316
15,2023-05-09,asian,3300.0,-17.831511071198747,-17.783323632475774,-0.048187438722973,-17.824137176120495,0.0406807150599914,0.0001328285847301,0.1635325456517489,0.9529899244635324,0.9865487239453544,831.4148614708571,4119.1699,-0.0044739386781284,0.0028341971079201,0.9628658337762842,4.719696558359839e-06,0.2874009329878901
16,2023-05-08,asian,3300.0,18.24337731524201,18.24755560716314,-0.004178291921125,18.203149840754204,0.0426089425704998,0.0017968238384369,0.1692630039954048,0.9531994558379232,0.9855812140369596,849.6582387860991,4138.1201,0.0045899401061394,0.0344417153985789,0.9627861190848926,4.66204503541442e-06,0.319018985567022
17,2023-05-05,asian,3300.0,-1.9939493225377876,-1.7981817468521295,-0.1957675756856576,-1.8009536319373316,0.0004149379668407,0.002356947118361,0.1762521302635017,0.9539487326145584,0.9850337778266498,847.6642894635613,4136.25,-0.0004520223314261,0.0404617863198889,0.9628076881612329,4.517098733266813e-06,0.3441460126642796
18,2023-05-04,asian,3300.0,-72.26651062007113,-72.2071257031436,-0.0593849169275273,-72.89576403702246,0.6817582280850776,0.0068801057937829,0.1918324222543316,0.9547777459310754,0.984425432787751,775.3977788434902,4061.22,-0.0183061591680683,0.0847066619359732,0.9627161956385172,5.071210645437542e-06,0.4608325784719999
19,2023-05-03,asian,3300.0,28.330051407260044,28.392258536571223,-0.0622071293111794,28.313296267097574,0.1071673434529294,-0.0282050739792803,0.1652203733217246,0.9535642417784091,0.9870342816426116,803.7278302507502,4090.75,0.0072449062412513,-0.1493420114817482,0.962279308928074,1.0635640056101396e-05,0.9845170370884012
20,2023-05-02,asian,3300.0,27.80019609685144,27.749115562640128,0.0510805342113087,27.65050477770472,0.0986078087110331,2.9762243755022096e-06,0.1652276837922144,0.9528718037511568,0.98582478950074,831.5280263476017,4119.5801,0.0070229133649001,4.424580707102058e-05,0.9624602765964032,3.669354242278376e-06,0.4071270410483395
21,2023-05-01,asian,3300.0,46.60621806665267,46.484165400640975,0.1220526660116974,46.21322759549017,0.2750592825173158,-0.0041214773665075,0.1534242429284271,0.9515827152453958,0.9856400868688532,878.1342444142543,4167.8701,0.0116538972467556,-0.0741175106924179,0.9625918164255026,5.012998702927576e-06,0.3365497557291971
0,2023-06-29,asian,3300.0,-50.91378659099382,-50.92656314194889,0.012776550955067,-51.31921989277077,0.3941393660179498,-0.0014826151960778,0.2559331658137923,0.9462747729157864,0.9878304518204704,1102.3681223004362,4396.4399,-0.0121943635420471,-0.0075786592796187,0.9456356191223564,5.51658240753741e-05,0.7586092359407385
